"","name","country","age","overall","potential","club","pos","value","wage"
"953","Rocco Ascone","France",17,61,80,"FC Nordsjælland","CM",825000,700
"954","Marco García","Mexico",21,61,70,"Club Universidad Nacional","CM",725000,2000
"955","Christopher Missilou","Congo",28,61,61,"Oldham Athletic","CM",325000,3000
"956","Sebastián Jaurena","Argentina",21,61,67,"Unión de Santa Fe","CM",525000,2000
"957","Xavier Pons Foncillas","Spain",20,61,71,"FC Cartagena","CM",725000,1000
"958","Damian Isac","Romania",20,61,70,"AFC UTA Arad","CM",725000,1000
"959","Joseph Akomadi","Ghana",20,61,70,"Atakas Hatayspor","CM",725000,2000
"960","Ignacio Cechi","Argentina",19,61,71,"Club Atlético Lanús","CM",7e+05,2000
"961","Tim Civeja","Germany",19,61,78,"FC Augsburg","CM",850000,2000
"962","Alassane Sidibe","Côte d'Ivoire",19,61,76,"Atalanta","CM",775000,4000
"963","Tochi Chukwuani","Denmark",18,61,75,"FC Nordsjælland","CM",750000,800
"964","Aldo Maiz","Paraguay",20,61,75,"Arsenal de Sarandí","CM",775000,2000
"965","Jay-Dee Geusens","Belgium",19,61,75,"KRC Genk","CM",775000,2000
"966","Edenilson Michels","Brazil",28,61,61,"Club Atlético Nacional Potosí","CM",325000,500
"967","Gaëtan Arib","France",21,61,68,"Valenciennes FC","CM",675000,950
"968","Stephen Kelly","Scotland",21,61,72,"Salford City","CM",725000,6000
"969","Léon Delpech","France",18,61,72,"Nîmes Olympique","CM",7e+05,500
"970","Tom White","England",24,61,65,"Barrow","CM",475000,2000
"971","Denilson Espinoza","Bolivia",20,61,68,"Club The Strongest","CM",650000,500
"972","Jacopo Fazzini","Italy",18,61,81,"Empoli","CM",9e+05,3000
"973","Sergio Arratia Lechosa","Spain",21,61,72,"Rayo Vallecano","CM",725000,2000
"974","Zidane Iqbal","Iraq",18,61,79,"Manchester United","CM",825000,5000
"975","Alessio Riccardi","Italy",20,61,74,"Roma","CM",775000,6000
"976","Zahid Muñoz","Mexico",20,61,70,"Club Atlético de San Luis","CM",725000,6000
"977","Damián Bobadilla","Paraguay",19,61,68,"Club Cerro Porteño","CM",625000,500
"978","Andy Diouf","France",18,61,79,"Stade Rennais FC","CM",825000,2000
"979","Luis Serrano","Bolivia",23,61,63,"Club Atlético Palmaflor","CM",425000,500
"980","Javier Guerra Moreno","Spain",18,61,79,"Valencia CF","CM",825000,2000
"981","Williot Swedberg","Sweden",17,61,80,"Hammarby IF","CM",825000,500
"982","José Andrés Rodríguez","Bolivia",21,61,68,"Club Deportivo Guabirá","CM",675000,500
"983","Janpierr Cano","Peru",20,61,69,"Carlos A. Mannucci","CM",725000,500
"984","Nelson Palacio","Colombia",20,61,73,"Atlético Nacional","CM",775000,500
"985","Kuryu Matsuki","Japan",18,61,74,"FC Tokyo","CM",750000,700
"986","Pablo Ayala","Paraguay",26,61,64,"Guaireña FC","CM",425000,500
"987","Iván Castillo Jiménez","Spain",21,61,72,"Real Zaragoza","CM",725000,1000
"988","Marcos Gómez","Paraguay",19,61,78,"Club Olimpia","CM",850000,500
"989","Max Anderson","Scotland",20,61,71,"Dundee FC","CM",725000,1000
"990","Fidel Ambríz","Mexico",18,61,73,"Club León","CM",750000,1000
"991","Baltasar Barcia","Uruguay",20,61,71,"Club Atlético Rentistas","CM",725000,500
"992","Yassin Oukili","Netherlands",20,61,74,"RKC Waalwijk","CM",775000,1000
"993","Callum Whelan","England",22,61,68,"Oldham Athletic","CM",675000,2000
"994","Tyrese Francois","Australia",20,61,74,"Fulham","CM",775000,7000
"995","Daniel Camacho","Bolivia",22,61,67,"Club The Strongest","CM",525000,500
"996","Daniel Albiar Serrano","Spain",20,61,73,"Unión Deportiva Almería","CM",775000,1000
"997","Scott Robertson","Scotland",19,61,76,"Crewe Alexandra","CM",775000,5000
"998","Carlo Casap","Romania",22,61,67,"FC Farul Constan<U+021B>a","CM",525000,2000
"999","Yigit Emre Çeltik","Turkey",18,61,76,"Fortuna Sittard","CM",750000,800
"1000","Ellis Chapman","England",20,61,69,"Cheltenham Town","CM",725000,1000
"1001","Pablo Ibáñez Lumbreras","Spain",22,61,69,"CA Osasuna","CM",725000,4000
"1002","Jean Paul Madera","Venezuela",22,61,70,"Deportivo Táchira FC","CM",725000,500
"1003","Bruno Liuzzi","Argentina",20,61,68,"Club Atlético Sarmiento","CM",650000,2000
"1004","Alejandro Claverías Gutiérrez","Spain",21,61,71,"UD Ibiza","CM",725000,1000
"1005","Edgar Games","Mexico",20,61,72,"Santos Laguna","CM",725000,3000
"1006","Roger Martínez Santamaría","Spain",17,61,77,"RCD Espanyol de Barcelona","CM",825000,500
"1007","Joscha Wosz","Germany",18,61,77,"Hallescher FC","CM",825000,500
"1008","Leonhard Münst","Germany",19,61,76,"FC St. Gallen 1879","CM",775000,3000
"1009","Jake Cain","England",19,61,73,"Newport County","CM",775000,8000
"1010","Ignacio Neira","Uruguay",23,61,67,"Montevideo City Torque","CM",525000,500
"1011","Gianlucca Fatecha","Paraguay",23,61,67,"Club Sol de América","CM",525000,500
"1012","Sacha Delaye","France",19,61,75,"Montpellier Hérault SC","CM",775000,2000
"1013","Redwan Bourlès","France",18,61,74,"FC Lorient","CM",750000,1000
"1014","Souleymane Cissé","Senegal",29,61,61,"Grenoble Foot 38","CM",325000,1000
"1015","Andri Fannar Baldursson","Iceland",19,61,75,"F.C. København","CM",775000,3000
"1016","Mario García","Uruguay",21,60,70,"Club Atlético Rentistas","CM",550000,500
"1017","Jimmy Pérez","Peru",20,60,70,"Sport Huancayo","CM",550000,500
"1018","Gustavo Iturra","Argentina",22,60,69,"Unión La Calera","CM",550000,600
"1019","Rocco Robert Shein","Estonia",17,60,75,"FC Utrecht","CM",550000,500
"1020","Adelio Zárate","Paraguay",20,60,68,"Club Olimpia","CM",550000,500
"1021","Konstantinos Roukounakis","Greece",19,60,75,"AEK Athens","CM",575000,500
"1022","Diego Rafael Pereira Batista","Portugal",21,60,71,"Futebol Clube de Famalicão","CM",550000,1000
"1023","Taiyo Hiraoka","Japan",18,60,71,"Shonan Bellmare","CM",525000,500
"1024","David Ayala","Mexico",21,60,70,"Tigres U.A.N.L.","CM",550000,5000
"1025","Tim Latteier","Germany",21,60,67,"1. FC Nürnberg","CM",5e+05,2000
"1026","Junior Olaitan Ishola","Benin",19,60,71,"Chamois Niortais Football Club","CM",525000,700
"1027","Kyle Taylor","England",22,60,63,"Exeter City","CM",350000,2000
"1028","Ignacio Agustín Rodríguez","Argentina",19,60,73,"Club Atlético Banfield","CM",575000,1000
"1029","Álex Vázquez","Uruguay",19,60,72,"Liverpool Fútbol Club","CM",575000,500
"1030","Leonardo Justiniano","Bolivia",19,60,69,"Club Atlético Nacional Potosí","CM",525000,500
"1031","Ángel Zapata","Mexico",20,60,74,"CF Monterrey","CM",6e+05,5000
"1032","Alieu Fadera","Gambia",19,60,74,"SV Zulte Waregem","CM",575000,1000
"1033","Charles M'Mombwa","Congo DR",23,60,66,"Macarthur FC","CM",375000,800
"1034","Kerem Sen","Turkey",19,60,75,"Trabzonspor","CM",575000,2000
"1035","Neil El Aynaoui","France",19,60,73,"AS Nancy Lorraine","CM",575000,750
"1036","José Villalobos","Peru",22,60,67,"Universidad Técnica de Cajamarca","CM",5e+05,500
"1037","Francisco Valdés","Chile",19,60,74,"Club de Deportes Cobresal","CM",575000,500
"1038","Juan Briones","Ecuador",19,60,70,"Sociedad Deportiva Aucas","CM",525000,500
"1039","Efe Tatli","Turkey",18,60,69,"Fatih Karagümrük S.K.","CM",525000,850
"1040","Martin Niøten Palumbo","Norway",18,60,78,"Udinese Calcio","CM",625000,950
"1041","Lucas Naranjo","Argentina",19,60,73,"Atlético Tucumán","CM",575000,1000
"1042","Alistair Smith","England",22,60,66,"Sutton United","CM",4e+05,2000
"1043","Jack McGlynn","United States",17,60,74,"Philadelphia Union","CM",550000,500
"1044","Stan Van Dessel","Belgium",19,60,71,"Sint-Truidense VV","CM",525000,1000
"1045","Mario Ordoñez Cruz","Spain",21,60,72,"SD Ponferradina","CM",6e+05,1000
"1046","Erik Majetschak","Germany",21,60,70,"FC Erzgebirge Aue","CM",550000,1000
"1047","Deian Verón","Argentina",20,60,71,"Club Atlético Central Córdoba","CM",550000,2000
"1048","Adrian Oeynhausen","Germany",19,60,69,"SC Paderborn 07","CM",525000,2000
"1049","Hugo Rojas","Bolivia",27,60,60,"Club Deportivo Oriente Petrolero","CM",250000,500
"1050","Hyun Muk Kang","Korea Republic",20,60,74,"Suwon Samsung Bluewings","CM",6e+05,850
"1051","Elio Salazar","Bolivia",20,60,67,"Club Deportivo Guabirá","CM",475000,500
"1052","Diego Gomez","Mexico",17,60,73,"Club Necaxa","CM",550000,500
"1053","Jordan James","Wales",16,60,78,"Birmingham City","CM",6e+05,500
"1054","Antonio Foti","Cyprus",17,60,80,"Eintracht Frankfurt","CM",675000,550
"1055","Alberto Vaquero Aguilar","Spain",17,60,81,"Real Zaragoza","CM",775000,500
"1056","Jean-Jacques Danley","Haiti",21,60,74,"FC Metz","CM",6e+05,2000
"1057","James Olayinka","England",20,60,72,"Arsenal","CM",6e+05,8000
"1058","Rohat Agca","Netherlands",19,60,73,"Heracles Almelo","CM",575000,800
"1059","Jose Eduardo Chambi","Bolivia",20,60,69,"Club Always Ready","CM",550000,500
"1060","Camilo Góngora","Bolivia",19,60,68,"Club Deportivo Guabirá","CM",525000,500
"1061","Wilmer Rojas","Bolivia",19,60,72,"Club Deportivo Guabirá","CM",575000,500
"1062","Guillermo Balzi","Argentina",19,60,72,"Newell's Old Boys","CM",575000,1000
"1063","William Machado","Uruguay",27,60,61,"Arsenal de Sarandí","CM",275000,2000
"1064","Yaw Moses","Ghana",22,60,67,"FC Arouca","CM",5e+05,1000
"1065","Bilal Nadir","France",17,60,74,"Olympique de Marseille","CM",550000,700
"1066","Enrique Camargo","Colombia",19,60,67,"Deportivo Cali","CM",475000,500
"1067","Luka Gagnidze","Georgia",18,60,73,"Raków Czestochowa","CM",575000,550
"1068","Guillermo Bernabéu Nortes","Spain",20,60,71,"Real Oviedo","CM",550000,1000
"1069","Aaron Ramsey","England",18,60,79,"Cheltenham Town","CM",625000,650
"1070","George Broadbent","England",20,60,71,"Rochdale","CM",550000,3000
"1071","Bagner Ruiz","Ecuador",19,60,69,"Guayaquil City FC","CM",525000,500
"1072","Anthony Gomez Mancini","France",20,60,71,"Burnley","CM",550000,4000
"1073","Rei Hirakawa","Japan",21,60,70,"FC Tokyo","CM",550000,1000
"1074","Marian <U+0218>erban","Romania",20,60,68,"AFC Chindia Târgovi<U+0219>te","CM",550000,1000
"1075","Amaury García","Mexico",19,60,75,"Club Universidad Nacional","CM",575000,1000
"1076","Edgar López","Mexico",22,60,67,"Club Tijuana","CM",5e+05,3000
"1077","Ousoumane Camara","France",22,60,69,"AJ Auxerre","CM",550000,1000
"1078","Mateo Enríquez Luna","Spain",19,60,74,"Girona FC","CM",575000,1000
"1079","Felix Vrede Winther","Denmark",21,60,69,"Tromsø IL","CM",550000,650
"1080","Fabio Markelic","Austria",19,60,70,"SK Austria Klagenfurt","CM",525000,1000
"1081","Albin Winbo","Sweden",23,60,64,"Varbergs BoIS FC","CM",350000,600
"1082","Sander Risan Mørk","Norway",20,60,71,"Sandefjord Fotball","CM",550000,600
"1083","Magnus Knudsen","Norway",20,60,74,"Lillestrøm SK","CM",6e+05,750
"1084","Karel Campos","Mexico",18,60,72,"Club América","CM",575000,2000
"1085","Jesse Daley","Australia",23,60,65,"Brisbane Roar","CM",375000,950
"1086","George McEachran","England",20,60,74,"Chelsea","CM",6e+05,10000
"1087","Kristoffer Khazeni","Sweden",26,60,61,"IFK Norrköping","CM",3e+05,1000
"1088","Ciaran Gilligan","Republic of Ireland",19,60,73,"Burton Albion","CM",575000,800
"1089","Alexandre Jankewitz","Switzerland",19,60,76,"FC St. Gallen 1879","CM",625000,2000
"1090","Cheick Souaré","France",18,60,73,"Olympique de Marseille","CM",575000,2000
"1091","Bryang Kayo","United States",18,60,76,"FC Viktoria 1889 Berlin","CM",625000,3000
"1092","Mateusz Legowski","Poland",18,60,75,"Pogon Szczecin","CM",575000,550
"1093","Walim Lgharbi","France",18,60,76,"Angers SCO","CM",625000,1000
"1094","Jhon Mena","Bolivia",22,60,67,"Club Atlético Palmaflor","CM",5e+05,500
"1095","Tomás Mendes Mendes","Spain",16,60,76,"Deportivo Alavés","CM",6e+05,500
"1096","Alejandro Balboa Bandeira","Equatorial Guinea",20,60,73,"Deportivo Alavés","CM",6e+05,3000
"1097","Ismaël Koné","Canada",19,60,79,"Club de Foot Montréal","CM",625000,800
"1098","Joe White","England",18,60,76,"Hartlepool United","CM",625000,2000
"1099","Caleb Watts","Australia",19,60,70,"Crawley Town","CM",525000,4000
"1100","Tyler Onyango","England",18,60,80,"Everton","CM",675000,4000
"1101","Daniel Toma","Romania",21,60,71,"CS Mioveni","CM",550000,800
"1102","Carlos Beitia Cardos","Spain",21,60,73,"RC Celta de Vigo","CM",6e+05,3000
"1103","Patricio Damián Pérez","Argentina",20,60,69,"Platense","CM",550000,2000
"1104","Djenahro Nunumete","Netherlands",19,60,74,"SC Heerenveen","CM",575000,900
"1105","Pedro Ortiz Bernat","Spain",20,60,74,"Sevilla FC","CM",6e+05,3000
"1106","Julio Báez","Paraguay",21,60,68,"Club Cerro Porteño","CM",550000,500
"1107","Jofre Cherta Clara","Spain",20,60,74,"CD Mirandés","CM",6e+05,1000
"1108","Ismet Lushaku","Kosovo",20,60,71,"Varbergs BoIS FC","CM",550000,550
"1109","Zico Buurmeester","Netherlands",19,60,71,"AZ Alkmaar","CM",525000,1000
"1110","Matías Rosales","Argentina",22,60,69,"Burgos CF","CM",550000,1000
"1111","Kartal Yilmaz","Turkey",19,60,75,"Besiktas JK","CM",575000,4000
"1112","Matty Daly","England",20,60,70,"Bradford City","CM",550000,1000
"1113","Franklin Clavijo","Ecuador",19,59,71,"Sociedad Deportiva Aucas","CM",525000,500
"1114","Göktan Gürpüz","Germany",18,59,78,"Borussia Dortmund","CM",575000,2000
"1115","Kreshnik Krasniqi","Kosovo",20,59,71,"Strømsgodset IF","CM",550000,650
"1116","Metin Yildirim","Turkey",21,59,69,"Göztepe SK","CM",5e+05,2000
"1117","Titouan Thomas","France",19,59,74,"Olympique Lyonnais","CM",525000,5000
"1118","Kenny Davis","England",33,59,59,"Sutton United","CM",140000,2000
"1119","Lewis Warrington","England",18,59,69,"Tranmere Rovers","CM",475000,4000
"1120","Jean N'Guessan","Côte d'Ivoire",18,59,69,"FC Lausanne-Sport","CM",475000,2000
"1121","Jack Smith","England",19,59,70,"Stevenage","CM",475000,1000
"1122","Tomás Castro","Argentina",20,59,72,"Godoy Cruz","CM",550000,2000
"1123","Guillermo Wagner","Uruguay",19,59,72,"Montevideo Wanderers","CM",525000,500
"1124","Moritz Oswald","Austria",19,59,71,"SK Rapid Wien","CM",525000,3000
"1125","Richard Nuñez","Uruguay",23,59,64,"Centro Atlético Fénix","CM",350000,500
"1126","Hayden Hackney","England",19,59,72,"Scunthorpe United","CM",525000,3000
"1127","Lars Nussbaumer","Austria",20,59,68,"SC Rheindorf Altach","CM",5e+05,2000
"1128","Mathias De Wolf","Belgium",19,59,72,"N.E.C. Nijmegen","CM",525000,1000
"1129","Jhon Ortiz","Colombia",20,59,70,"América de Cali","CM",5e+05,600
"1130","Wouter George","Belgium",19,59,70,"KAA Gent","CM",475000,2000
"1131","Jack Young","England",20,59,73,"Wycombe Wanderers","CM",550000,1000
"1132","Jake Taylor","England",22,59,60,"Port Vale","CM",275000,2000
"1133","Gian Franco Cabezas","Colombia",18,59,75,"Deportivo Cali","CM",575000,500
"1134","Jakub Kaluzinski","Poland",18,59,75,"Lechia Gdansk","CM",575000,550
"1135","Salvador González","Mexico",21,59,68,"Club Atlético de San Luis","CM",5e+05,2000
"1136","Magnus S. Lundal","Norway",20,59,72,"Stabæk Fotball","CM",550000,600
"1137","Loup Hervieu","France",21,59,68,"Stade Malherbe Caen","CM",5e+05,850
"1138","Neider Sanjuan","Colombia",21,59,69,"Junior FC","CM",5e+05,500
"1139","Juan Pablo Barinaga","Argentina",21,59,70,"Patronato","CM",5e+05,2000
"1140","Taylor Perry","England",19,59,72,"Wolverhampton Wanderers","CM",525000,6000
"1141","Dean Cornelius","Scotland",20,59,73,"Motherwell","CM",550000,1000
"1142","Juan Ramón Cáceres","Paraguay",19,59,74,"Club Sol de América","CM",525000,500
"1143","Mustafa Kapi","Turkey",18,59,76,"Adana Demirspor","CM",575000,1000
"1144","Sebastián Benítez","Paraguay",20,59,69,"General Caballero (JLM)","CM",5e+05,500
"1145","Guilmer Giro","Venezuela",18,59,68,"Deportivo La Guaira FC","CM",475000,500
"1146","Maximilian Somnitz","Germany",18,59,76,"1. FC Union Berlin","CM",575000,2000
"1147","Gustavo Elvis Loayza","Peru",19,59,70,"Ayacucho","CM",475000,500
"1148","Stephen Buer","Ghana",22,59,68,"CF Fuenlabrada","CM",5e+05,1000
"1149","Danilo Gómez","Argentina",19,59,71,"Club Atlético Colón","CM",525000,1000
"1150","Mamadou Camara","Senegal",18,59,71,"Racing Club de Lens","CM",525000,1000
"1151","Abdoulaye Kamara","Guinea",16,59,82,"Borussia Dortmund","CM",7e+05,950
"1152","Mario González Casado","Spain",22,59,66,"AD Alcorcón","CM",450000,2000
"1153","Sadou Diallo","England",22,59,63,"Forest Green Rovers","CM",325000,3000
"1154","Orlando Colmán","Paraguay",19,59,70,"Club Nacional","CM",475000,500
"1155","Aitor González Ramírez","Spain",19,59,75,"AD Alcorcón","CM",575000,1000
"1156","Lewis Hall","England",16,59,80,"Chelsea","CM",7e+05,2000
"1157","Steve Mvoué","Cameroon",19,59,76,"Toulouse Football Club","CM",575000,750
"1158","Tommy Leigh","England",21,59,69,"Accrington Stanley","CM",5e+05,800
"1159","Juan Macías","Ecuador",16,59,73,"LDU Quito","CM",5e+05,500
"1160","Kaloyan Kostadinov","Norway",18,59,76,"Stabæk Fotball","CM",575000,500
"1161","Timothé Rupil","Luxembourg",18,59,75,"1. FSV Mainz 05","CM",575000,1000
"1162","Ben Williamson","Scotland",19,59,76,"Livingston FC","CM",575000,4000
"1163","Henry Wise","England",21,59,69,"Watford","CM",5e+05,6000
"1164","Damián Cáceres Rodríguez","Spain",18,59,67,"CF Fuenlabrada","CM",475000,500
"1165","Levent Mercan","Germany",20,59,72,"Fatih Karagümrük S.K.","CM",550000,2000
"1166","Merveille Papela","Germany",20,59,72,"1. FSV Mainz 05","CM",550000,3000
"1167","Trazié Thomas","Côte d'Ivoire",22,59,67,"FC Lausanne-Sport","CM",5e+05,2000
"1168","Matt LaGrassa","United States",28,59,59,"Nashville SC","CM",220000,1000
"1169","Matty Willock","Montserrat",24,59,62,"Salford City","CM",3e+05,3000
"1170","Julian Stark","Germany",20,59,68,"1. FC Heidenheim 1846","CM",5e+05,3000
"1171","Diego Orellana Riffo","Chile",19,59,66,"CD Antofagasta","CM",425000,500
"1172","Jamir Berdecio","Bolivia",18,59,68,"Club Deportivo Oriente Petrolero","CM",475000,500
"1173","Sho Hiramatsu","Japan",21,58,65,"Shonan Bellmare","CM",4e+05,650
"1174","Dogukan Emeksiz","Turkey",20,58,68,"Yeni Malatyaspor","CM",450000,2000
"1175","Callum Jones","Wales",20,58,71,"Hull City","CM",5e+05,2000
"1176","Johan Rojas","Colombia",18,58,70,"La Equidad","CM",475000,500
"1177","Jaziel Martínez","Mexico",20,58,72,"CF Monterrey","CM",5e+05,5000
"1178","Robert Pessel","Germany",17,58,71,"Hallescher FC","CM",475000,500
"1179","Lucas Tol","Netherlands",18,58,71,"PEC Zwolle","CM",475000,650
"1180","Alex Robertson","England",18,58,78,"Manchester City","CM",550000,5000
"1181","Derek Mazou-Sacko","France",16,58,76,"ESTAC Troyes","CM",5e+05,500
"1182","Kodai Dohi","Japan",20,58,70,"Sanfrecce Hiroshima","CM",5e+05,1000
"1183","Marcelo Acosta","Paraguay",20,58,68,"Guaireña FC","CM",450000,500
"1184","Adrian Dziedzic","Poland",18,58,71,"Górnik Zabrze","CM",475000,500
"1185","Lenín Checco","Peru",17,58,72,"Cienciano","CM",475000,500
"1186","Lucas Soto","Chile",18,58,70,"Colo-Colo","CM",475000,500
"1187","Maikel Reyes","Ecuador",18,58,69,"Delfín Sporting Club","CM",425000,500
"1188","Chris Briones","Ecuador",16,58,78,"Independiente del Valle","CM",550000,500
"1189","Matías Pacheco","Peru",20,58,65,"Sport Boys","CM",4e+05,500
"1190","Darius Ghindovean","Romania",19,58,66,"MSV Duisburg","CM",450000,850
"1191","Declan Glass","Scotland",21,58,68,"Dundee United","CM",450000,1000
"1192","Isaac Christie-Davies","Wales",23,58,65,"Barnsley","CM",4e+05,6000
"1193","Mamadou Fofana","France",20,58,66,"Amiens SC","CM",450000,850
"1194","Teddy Jenks","England",19,58,75,"Aberdeen","CM",525000,850
"1195","César Moreno Meca","Spain",19,58,71,"Elche CF","CM",475000,2000
"1196","Charlie Carter","England",24,58,59,"Stevenage","CM",250000,2000
"1197","Enderson Abreu","Venezuela",20,58,67,"Academia Puerto Cabello","CM",450000,500
"1198","Kevin Custovic","Sweden",21,58,67,"Vejle Boldklub","CM",450000,1000
"1199","Fabio Schneider","Germany",18,58,72,"1. FC Union Berlin","CM",475000,2000
"1200","Florian Krebs","Germany",22,58,66,"Borussia Dortmund II","CM",450000,750
"1201","Xavier Flores","Venezuela",19,58,71,"Aragua Fútbol Club","CM",475000,500
"1202","Jhonatan Riascos","Colombia",17,58,75,"Deportivo Pasto","CM",5e+05,500
"1203","Jair Micolta","Colombia",19,58,68,"Deportivo Pasto","CM",450000,500
"1204","Ben Klefisch","Germany",18,58,74,"RB Leipzig","CM",525000,3000
"1205","Nils Rossen","Netherlands",16,58,74,"N.E.C. Nijmegen","CM",5e+05,500
"1206","Dennis Lütke-Frie","Germany",18,58,77,"Borussia Dortmund II","CM",525000,500
"1207","<U+0218>tefan Panoiu","Romania",18,58,71,"Rapid Bucure<U+0219>ti","CM",475000,550
"1208","Eniss Shabani","Germany",18,58,75,"1. FSV Mainz 05","CM",525000,1000
"1209","Arnaldo Zambrano","Ecuador",19,58,65,"Mushuc Runa","CM",4e+05,500
"1210","Leider Berdugo","Colombia",19,58,75,"Junior FC","CM",525000,500
"1211","Ignacio Sosa","Uruguay",17,58,75,"Centro Atlético Fénix","CM",5e+05,500
"1212","Filip Olsson","Sweden",22,58,66,"IK Sirius","CM",450000,750
"1213","Killian Phillips","Republic of Ireland",19,58,72,"Crystal Palace","CM",475000,4000
"1214","Tomasz Neugebauer","Poland",18,58,75,"Lechia Gdansk","CM",525000,550
"1215","Fabio Díaz","Bolivia",19,58,70,"Club Deportivo Jorge Wilstermann","CM",475000,500
"1216","Leo Walta","Finland",18,58,76,"FC Nordsjælland","CM",525000,750
"1217","Edson Acevedo","Colombia",18,58,67,"América de Cali","CM",425000,500
"1218","Drissa Camara","Côte d'Ivoire",19,58,74,"Parma","CM",525000,500
"1219","Christos Zafeiris","Norway",18,58,76,"FK Haugesund","CM",525000,500
"1220","Devonte Redmond","England",24,58,63,"Wrexham AFC","CM",3e+05,500
"1221","Stephan Seiler","Switzerland",20,58,70,"FC Zürich","CM",5e+05,2000
"1222","Mads Sande","Norway",23,58,65,"FK Haugesund","CM",4e+05,700
"1223","Yasin Ayari","Sweden",17,58,76,"AIK","CM",5e+05,500
"1224","Bryce Duke","United States",20,58,71,"Inter Miami CF","CM",5e+05,1000
"1225","Hans Høllsberg","Denmark",19,58,70,"Vejle Boldklub","CM",475000,1000
"1226","Mohammed Abbas","United Arab Emirates",18,58,75,"Al Ain FC","CM",525000,500
"1227","Drew Skundrich","United States",25,58,61,"D.C. United","CM",275000,1000
"1228","Jhon Solís","Colombia",17,58,73,"Atlético Nacional","CM",475000,500
"1229","Jean Torres","Venezuela",18,58,72,"Caracas Fútbol Club","CM",475000,500
"1230","César Pérez","Chile",18,58,71,"Unión La Calera","CM",475000,500
"1231","Xavi Moreno","Peru",17,58,73,"Sport Boys","CM",475000,500
"1232","Luis Barco","Venezuela",19,58,67,"Hermanos Colmenarez","CM",450000,500
"1233","Miguel Pernía","Venezuela",17,58,73,"Hermanos Colmenarez","CM",475000,500
"1234","Julio Luques","Argentina",18,58,76,"Rosario Central","CM",525000,950
"1235","Jafar Bynoe","Netherlands",17,58,74,"Sparta Rotterdam","CM",5e+05,500
"1236","Jesper Ceesay","Sweden",19,58,74,"AIK","CM",525000,800
"1237","Gerard Yepes Laut","Spain",18,58,74,"U.C. Sampdoria","CM",525000,1000
"1238","Jean Bone","Ecuador",17,58,73,"C.D. Universidad Católica del Ecuador","CM",475000,500
"1239","Anas Bakhat","Germany",21,58,69,"1. FC Kaiserslautern","CM",450000,750
"1240","Liberman Torres","Ecuador",19,58,70,"Independiente del Valle","CM",475000,500
"1241","Dikeni Salifou","Togo",18,58,75,"FC Augsburg","CM",525000,1000
"1242","Zak Brunt","England",19,58,73,"Sheffield United","CM",475000,3000
"1243","Justin Salmon","Liberia",22,58,65,"Degerfors IF","CM",4e+05,600
"1244","Luke Cundle","England",19,58,75,"Wolverhampton Wanderers","CM",525000,6000
"1245","Jeremi Escate","Peru",19,58,72,"Carlos A. Mannucci","CM",475000,500
"1246","Albin Sporrong","Sweden",21,58,67,"Mjøndalen IF","CM",450000,600
"1247","Santiago Tamayo","Colombia",18,58,75,"Club Independiente Santa Fe","CM",525000,500
"1248","Gabi Caschili","Netherlands",17,58,75,"PEC Zwolle","CM",5e+05,500
"1249","David Rodríguez","Mexico",19,57,71,"Club Atlético de San Luis","CM",4e+05,1000
"1250","Alvyn Antonio Sanches","Portugal",18,57,73,"FC Lausanne-Sport","CM",425000,900
"1251","Cammy Ballantyne","Scotland",21,57,71,"St. Johnstone FC","CM",4e+05,1000
"1252","Ryan Howley","Wales",17,57,79,"Coventry City","CM",5e+05,500
"1253","Jan Ras","Netherlands",22,57,65,"SC Heerenveen","CM",375000,1000
"1254","Faysal Bettache","England",20,57,68,"Queens Park Rangers","CM",350000,2000
"1255","Noah Söderberg","Sweden",19,57,69,"IF Elfsborg","CM",4e+05,550
"1256","Joel Sundström","Sweden",19,57,68,"Varbergs BoIS FC","CM",350000,500
"1257","Hasan Yurtseven","Turkey",19,57,68,"Gazisehir Gaziantep F.K.","CM",350000,1000
"1258","Pedro Bravo","Colombia",16,57,72,"América de Cali","CM",375000,500
"1259","Björn Zempelin","Germany",21,57,66,"SSV Jahn Regensburg","CM",375000,1000
"1260","Harry Wood","England",18,57,70,"Scunthorpe United","CM",375000,800
"1261","Ezequiel Emanuele","Ecuador",17,57,69,"Barcelona Sporting Club","CM",375000,500
"1262","Keiber Lamadrid","Venezuela",17,57,71,"Deportivo La Guaira FC","CM",375000,500
"1263","Bon Chul Koo","Korea Republic",21,57,67,"Seongnam FC","CM",375000,750
"1264","Iker Colque","Bolivia",17,57,69,"Club The Strongest","CM",375000,500
"1265","Kenji Cabrera","Peru",17,57,72,"FBC Melgar","CM",375000,500
"1266","Yimy Gamero","Peru",19,57,66,"FBC Melgar","CM",350000,500
"1267","Norbert Wojtuszek","Poland",19,57,67,"Górnik Zabrze","CM",350000,800
"1268","Sofus Berger","Denmark",18,57,70,"Viborg FF","CM",375000,700
"1269","Martín Suárez","Uruguay",17,57,78,"Montevideo Wanderers","CM",5e+05,500
"1270","Daniel Williams","Wales",20,57,71,"Dundalk FC","CM",4e+05,3000
"1271","Dylan Tait","Scotland",19,57,72,"Hibernian","CM",4e+05,850
"1272","Juan Lozano","Colombia",18,57,69,"Club Independiente Santa Fe","CM",375000,500
"1273","Caspar Jander","Germany",18,57,68,"MSV Duisburg","CM",350000,500
